method = 2 YT+
	     3 NEW+

 Pro  Dim flag  iter    nfg  method  evalf    ||evalg||_inf   cpu    t  rho
  17   5000  0     48     99  3  9.5841278D-01  8.0091593D-07    3 0.10 1.00
  17   5000  0     53    105  3  2.2218042D+00  6.8225063D-07    2 0.20 1.00
  17   5000  0     53    106  3  2.2218042D+00  9.2865171D-07    2 0.30 1.00
  17   5000  0     52    101  3  2.2218042D+00  6.8605371D-07    3 0.40 1.00
  17   5000  0     51    102  3  2.2218042D+00  7.2268324D-07    2 0.50 1.00
  17   5000  0     51    102  3  2.8529332D+00  8.3210482D-07    3 0.60 1.00
  17   5000  0     53    101  3  2.8529332D+00  8.9974025D-07    2 0.70 1.00
  17   5000  0     44     92  3  2.4784702D+00  9.4969716D-07    2 0.80 1.00
  17   5000  0     44     90  3  2.4784702D+00  8.5170472D-07    2 0.90 1.00
  17   5000  0     49     98  3  2.4784702D+00  7.1028521D-07    3 1.00 1.00
  18   5000  0      2      7  2  2.6082808D-17  1.0139561D-09    0 0.10 1.00
  18   5000  0      1      5  2  1.0647693D-11  9.2293803D-07    0 0.20 1.00
  18   5000  0      1      5  2  8.1524280D-12  8.0758504D-07    0 0.30 1.00
  18   5000  0      1      5  2  5.9898213D-12  6.9223206D-07    0 0.40 1.00
  18   5000  0      1      5  2  4.1598726D-12  5.7687908D-07    0 0.50 1.00
  18   5000  0      1      5  2  2.6625816D-12  4.6152607D-07    0 0.60 1.00
  18   5000  0      1      5  2  1.4979488D-12  3.4617306D-07    0 0.70 1.00
  18   5000  0      1      5  2  6.6597474D-13  2.3082011D-07    0 0.80 1.00
  18   5000  0      1      5  2  1.6665832D-13  1.1546710D-07    0 0.90 1.00
  18   5000  0      1      5  2  1.6292412D-19  1.1416269D-10    0 1.00 1.00
  18   5000  0      2      7  3  2.6082808D-17  1.0139561D-09    0 0.10 1.00
  18   5000  0      1      5  3  1.0647693D-11  9.2293803D-07    0 0.20 1.00
  18   5000  0      1      5  3  8.1524280D-12  8.0758504D-07    0 0.30 1.00
  18   5000  0      1      5  3  5.9898213D-12  6.9223206D-07    0 0.40 1.00
  18   5000  0      1      5  3  4.1598726D-12  5.7687908D-07    0 0.50 1.00
  18   5000  0      1      5  3  2.6625816D-12  4.6152607D-07    0 0.60 1.00
  18   5000  0      1      5  3  1.4979488D-12  3.4617306D-07    0 0.70 1.00
  18   5000  0      1      5  3  6.6597474D-13  2.3082011D-07    0 0.80 1.00
  18   5000  0      1      5  3  1.6665832D-13  1.1546710D-07    0 0.90 1.00
  18   5000  0      1      5  3  1.6292412D-19  1.1416269D-10    0 1.00 1.00
  19   5000  0      3     11  2  3.4657359D+03  4.2069253D-07    1 0.10 1.00
  19   5000  0      3     11  2  3.4657359D+03  4.2069255D-07    0 0.20 1.00
  19   5000  0      3     11  2  3.4657359D+03  4.2069253D-07    1 0.30 1.00
  19   5000  0      3     11  2  3.4657359D+03  4.2069253D-07    0 0.40 1.00
  19   5000  0      3     11  2  3.4657359D+03  4.2069253D-07    1 0.50 1.00
  19   5000  0      3     11  2  3.4657359D+03  4.2069253D-07    0 0.60 1.00
  19   5000  0      3     11  2  3.4657359D+03  4.2069254D-07    1 0.70 1.00
  19   5000  0      3     11  2  3.4657359D+03  4.2069255D-07    0 0.80 1.00
  19   5000  0      3     11  2  3.4657359D+03  4.2069253D-07    1 0.90 1.00
  19   5000  0      3     11  2  3.4657359D+03  4.2069255D-07    1 1.00 1.00
  19   5000  0      3     11  3  3.4657359D+03  4.2069254D-07    0 0.10 1.00
  19   5000  0      3     11  3  3.4657359D+03  4.2069253D-07    1 0.20 1.00
  19   5000  0      3     11  3  3.4657359D+03  4.2069253D-07    0 0.30 1.00
  19   5000  0      3     11  3  3.4657359D+03  4.2069255D-07    1 0.40 1.00
  19   5000  0      3     11  3  3.4657359D+03  4.2069253D-07    0 0.50 1.00
  19   5000  0      3     11  3  3.4657359D+03  4.2069254D-07    1 0.60 1.00
  19   5000  0      3     11  3  3.4657359D+03  4.2069255D-07    0 0.70 1.00
  19   5000  0      3     11  3  3.4657359D+03  4.2069253D-07    1 0.80 1.00
  19   5000  0      3     11  3  3.4657359D+03  4.2069254D-07    0 0.90 1.00
  19   5000  0      3     11  3  3.4657359D+03  4.2069254D-07    1 1.00 1.00
  20   5000  0     10     57  2  1.1438483D-23  8.2067686D-13    1 0.10 1.00
  20   5000  0      9     35  2  1.2829508D-18  2.7503688D-10    0 0.20 1.00
  20   5000  0      9     35  2  2.4653797D-14  2.1052280D-08    0 0.30 1.00
  20   5000  0      8     36  2  3.0764020D-12  2.2821771D-07    1 0.40 1.00
  20   5000  0      9     34  2  5.1249280D-14  4.7616620D-08    0 0.50 1.00
  20   5000  0      8     33  2  7.7991293D-13  1.1500608D-07    1 0.60 1.00
  20   5000  0     10     34  2  2.1361805D-14  3.5490348D-08    0 0.70 1.00
  20   5000  0     10     30  2  4.2581513D-13  1.5055076D-07    0 0.80 1.00
  20   5000  0      9     31  2  7.1238084D-22  5.6239458D-12    1 0.90 1.00
  20   5000  0     10     30  2  2.7348803D-12  2.2330549D-07    0 1.00 1.00
  20   5000  0      8     27  3  2.1232601D-19  9.0492946D-11    1 0.10 1.00
  20   5000  0      9     29  3  4.4050729D-19  1.6072477D-10    0 0.20 1.00
  20   5000  0      9     30  3  7.6945019D-21  2.1163515D-11    0 0.30 1.00
  20   5000  0     11     34  3  1.0304732D-21  7.6596507D-12    1 0.40 1.00
  20   5000  0      8     26  3  7.9140037D-12  3.9918274D-07    0 0.50 1.00
  20   5000  0      7     28  3  4.2687114D-14  4.5221249D-08    0 0.60 1.00
  20   5000  0      9     34  3  1.7552155D-25  9.4146912D-14    0 0.70 1.00
  20   5000  0      8     37  3  2.5105249D-12  2.0606185D-07    0 0.80 1.00
  20   5000  0     11     39  3  6.6461531D-25  1.5454305D-13    1 0.90 1.00
  20   5000  0     11     52  3  2.5448653D-22  2.2808422D-12    0 1.00 1.00
  21   5000  0    399    944  2  4.9987220D+03  9.7271124D-07   31 0.10 1.00
  21   5000  0    444   1047  2  4.9987220D+03  9.6031297D-07   35 0.20 1.00
  21   5000  0    587   1146  2  4.9987220D+03  5.1509256D-07   39 0.30 1.00
  21   5000  0    434    728  2  4.9987220D+03  5.2903680D-07   26 0.40 1.00
  21   5000  0    448    847  2  4.9987220D+03  9.6143099D-07   30 0.50 1.00
  21   5000  0    505   1347  2  4.9987220D+03  8.6682108D-07   43 0.60 1.00
  21   5000  0    576   1387  2  4.9987220D+03  9.0772882D-07   45 0.70 1.00
  21   5000  0    473    861  2  4.9987220D+03  7.9060937D-07   30 0.80 1.00
  21   5000  0    391    674  2  4.9987220D+03  9.1926937D-07   25 0.90 1.00
  21   5000  0    445   2001  2  4.9987220D+03  9.4554019D-07   58 1.00 1.00
  21   5000  0    774   1915  3  4.9987220D+03  9.0765199D-07   62 0.10 1.00
  21   5000  0    296    578  3  4.9987220D+03  9.7370642D-07   20 0.20 1.00
  21   5000  0    617   1096  3  4.9987220D+03  6.0183423D-07   39 0.30 1.00
  21   5000  0    645   2155  3  4.9987220D+03  5.6758789D-07   66 0.40 1.00
  21   5000  0    464    856  3  4.9987220D+03  7.4724301D-07   30 0.50 1.00
  21   5000  0    728   2196  3  4.9987220D+03  7.3812773D-07   68 0.60 1.00
  21   5000  0    471   1278  3  4.9987220D+03  8.6708480D-07   40 0.70 1.00
  21   5000  0    766   2865  3  4.9987220D+03  7.0319207D-07   90 0.80 1.00
  21   5000  0    466   1666  3  4.9987220D+03  8.0400165D-07   54 0.90 1.00
  21   5000  0    499   1646  3  4.9987220D+03  8.7782269D-07   51 1.00 1.00
  22   5000  0     10     34  2  1.9329976D+03  2.9535455D-07    1 0.10 1.00
  22   5000  0     10     34  2  1.9329976D+03  1.1810217D-07    2 0.20 1.00
  22   5000  0     11     32  2  1.9329976D+03  1.1375652D-08    1 0.30 1.00
  22   5000  0     10     30  2  1.9329976D+03  5.2673750D-08    1 0.40 1.00
  22   5000  0     13     47  2  1.9329976D+03  8.7639374D-08    2 0.50 1.00
  22   5000  0     12     32  2  1.9329976D+03  1.1759512D-07    1 0.60 1.00
  22   5000  0     12     32  2  1.9329976D+03  2.6670035D-07    1 0.70 1.00
  22   5000  0      9     27  2  1.9329976D+03  2.2980679D-07    1 0.80 1.00
  22   5000  0     10     37  2  1.9329976D+03  1.7204405D-10    2 0.90 1.00
  22   5000  0     12     47  2  1.9329976D+03  2.3651608D-09    1 1.00 1.00
  22   5000  0     10     29  3  1.9329976D+03  7.6817170D-08    2 0.10 1.00
  22   5000  0      9     29  3  1.9329976D+03  2.7952618D-07    1 0.20 1.00
  22   5000  0     10     29  3  1.9329976D+03  1.6202280D-07    1 0.30 1.00
  22   5000  0      9     30  3  1.9329976D+03  3.0738578D-10    1 0.40 1.00
  22   5000  0      8     23  3  1.9329976D+03  7.8941486D-07    1 0.50 1.00
  22   5000  0      9     30  3  1.9329976D+03  1.4101808D-08    1 0.60 1.00
  22   5000  0      8     25  3  1.9329976D+03  8.6532431D-07    1 0.70 1.00
  22   5000  0     11     32  3  1.9329976D+03  6.8786149D-10    1 0.80 1.00
  22   5000  0     11     36  3  1.9329976D+03  1.2012913D-08    1 0.90 1.00
  22   5000  0     12     33  3  1.9329976D+03  5.5116307D-08    2 1.00 1.00
  23   5000  0     56    105  2  6.5589673D-07  9.5385492D-07    2 0.10 1.00
  23   5000  0     51     99  2  1.0570694D-07  1.6957547D-07    2 0.20 1.00
  23   5000  0     68    132  2  2.3124373D-07  8.2964989D-07    3 0.30 1.00
  23   5000  0     76    150  2  1.6871302D-07  9.4844438D-07    3 0.40 1.00
  23   5000  0     72    136  2  6.9950915D-07  4.6393128D-07    3 0.50 1.00
  23   5000  0     87    171  2  8.2330759D-07  6.6550179D-07    4 0.60 1.00
  23   5000  0     80    149  2  4.0366421D-07  8.8013814D-07    3 0.70 1.00
  23   5000  0     50     94  2  4.3861333D-08  1.8558151D-07    2 0.80 1.00
  23   5000  0     41     79  2  7.1578557D-07  5.1443957D-07    2 0.90 1.00
  23   5000  0     50     93  2  3.4214439D-07  4.5792211D-07    2 1.00 1.00
  23   5000  0     87    157  3  1.1024386D-07  8.1572197D-08    3 0.10 1.00
  23   5000  0    106    213  3  2.1475280D-07  8.3766829D-07    4 0.20 1.00
  23   5000  0    148    285  3  9.6127606D-07  8.2174001D-07    6 0.30 1.00
  23   5000  0     74    139  3  1.0103566D-07  8.5676956D-07    3 0.40 1.00
  23   5000  0     41     80  3  7.9360985D-10  6.5339907D-07    2 0.50 1.00
  23   5000  0     85    157  3  1.3595306D-07  4.0070531D-07    3 0.60 1.00
  23   5000  0    110    203  3  9.7264627D-07  8.9209398D-07    5 0.70 1.00
  23   5000  0     64    134  3  2.4414749D-09  8.9521880D-09    3 0.80 1.00
  23   5000  0     78    148  3  6.4867505D-08  5.7294551D-07    3 0.90 1.00
  23   5000  0     94    167  3  6.9211177D-08  5.5158940D-07    4 1.00 1.00
  24   5000  0     10     35  2  2.7756053D-11  5.2794530D-07    0 0.10 1.00
  24   5000  0     10     36  2  5.4837062D-15  8.5365510D-09    1 0.20 1.00
  24   5000  0      9     33  2  1.7746846D-13  4.9213375D-08    0 0.30 1.00
  24   5000  0      9     32  2  9.8373827D-15  1.1599790D-08    1 0.40 1.00
  24   5000  0      9     43  2  2.3423005D-16  1.7709473D-09    1 0.50 1.00
  24   5000  0      8     36  2  5.6200397D-12  2.5474822D-07    0 0.60 1.00
  24   5000  0      9     33  2  6.5219653D-13  9.4385433D-08    1 0.70 1.00
  24   5000  0      9     30  2  1.9070454D-11  2.6270728D-07    0 0.80 1.00
  24   5000  0      8     29  2  1.2547952D-15  4.0104181D-09    1 0.90 1.00
  24   5000  0      7     29  2  1.2310555D-12  1.2014971D-07    0 1.00 1.00
  24   5000  0      7     27  3  3.5392906D-13  6.8666270D-08    1 0.10 1.00
  24   5000  0      8     28  3  4.4918567D-20  2.4151759D-11    0 0.20 1.00
  24   5000  0      6     25  3  1.9736980D-11  2.6796655D-07    1 0.30 1.00
  24   5000  0      9     33  3  1.1869747D-19  4.0067447D-11    0 0.40 1.00
  24   5000  0      6     40  3  1.3028339D-12  1.3049856D-07    1 0.50 1.00
  24   5000  0      9     38  3  8.8241044D-21  8.4598542D-12    1 0.60 1.00
  24   5000  0      9     32  3  1.5515521D-11  4.5616298D-07    0 0.70 1.00
  24   5000  0     10     35  3  7.0670166D-12  2.6782355D-07    1 0.80 1.00
  24   5000  0     11     39  3  2.0417276D-15  4.8864072D-09    1 0.90 1.00
  24   5000  0     12     38  3  2.4532616D-12  1.3801299D-07    1 1.00 1.00
  25   5000  0     55    136  2 -2.5015606D+03  3.5425556D-07    2 0.10 1.00
  25   5000  0     50    121  2 -2.5015606D+03  7.6052134D-07    2 0.20 1.00
  25   5000  0     48    121  2 -2.5015606D+03  6.9904792D-07    1 0.30 1.00
  25   5000  0     45    106  2 -2.5015606D+03  3.1812125D-07    2 0.40 1.00
  25   5000  0     39     93  2 -2.5015606D+03  3.6964851D-09    1 0.50 1.00
  25   5000  0     43    102  2 -2.5015606D+03  1.2539054D-08    2 0.60 1.00
  25   5000  0     46    119  2 -2.5015606D+03  8.0234436D-07    1 0.70 1.00
  25   5000  0     44    109  2 -2.5015606D+03  7.1128192D-07    2 0.80 1.00
  25   5000  0     47    104  2 -2.5015606D+03  2.3715747D-08    1 0.90 1.00
  25   5000  0     49    120  2 -2.5015606D+03  8.8637616D-07    2 1.00 1.00
  25   5000  0     47    107  3 -2.5015606D+03  2.4438626D-07    2 0.10 1.00
  25   5000  0     42    100  3 -2.5015606D+03  2.3618585D-07    1 0.20 1.00
  25   5000  0     46    110  3 -2.5015606D+03  3.9289946D-07    1 0.30 1.00
  25   5000  0     43    101  3 -2.5015606D+03  7.1709716D-07    2 0.40 1.00
  25   5000  0     46    114  3 -2.5015606D+03  6.4229937D-07    2 0.50 1.00
  25   5000  0     45    120  3 -2.5015606D+03  2.9071735D-08    1 0.60 1.00
  25   5000  0     45    114  3 -2.5015606D+03  9.1417693D-07    2 0.70 1.00
  25   5000  0     57    138  3 -2.5015606D+03  8.6289316D-07    2 0.80 1.00
  25   5000  0     50    130  3 -2.5015606D+03  2.9007538D-08    1 0.90 1.00
  25   5000  0     48    121  3 -2.5015606D+03  8.2878476D-07    2 1.00 1.00
  26   5000  0     12     42  2  4.9946653D+02  1.3565638D-08    1 0.10 1.00
  26   5000  0      8     24  2  4.9946654D+02  5.3559319D-07    0 0.20 1.00
  26   5000  0     10     31  2  4.9946654D+02  5.8189272D-07    0 0.30 1.00
  26   5000  0     10     27  2  4.9946653D+02  2.7304723D-07    1 0.40 1.00
  26   5000  0     10     27  2  4.9946653D+02  4.0015654D-08    0 0.50 1.00
  26   5000  0     10     42  2  4.9946654D+02  4.8283461D-07    1 0.60 1.00
  26   5000  0     11     29  2  4.9946653D+02  3.8093242D-07    1 0.70 1.00
  26   5000  0     11     28  2  4.9946654D+02  3.4808676D-07    0 0.80 1.00
  26   5000  0      9     43  2  4.9946653D+02  1.1157737D-07    1 0.90 1.00
  26   5000  0      9     42  2  4.9946653D+02  4.1355663D-07    1 1.00 1.00
  26   5000  1  10000  10022  3            NaN            NaN  277 0.10 1.00
  26   5000  1  10000  10022  3            NaN            NaN  278 0.20 1.00
  26   5000  1  10000  10022  3            NaN            NaN  278 0.30 1.00
  26   5000  1  10000  10022  3            NaN            NaN  278 0.40 1.00
  26   5000  0     10     34  3  4.9946653D+02  1.5652469D-07    0 0.50 1.00
  26   5000  0     11     36  3  4.9946653D+02  2.6637825D-10    1 0.60 1.00
  26   5000  0     11     36  3  4.9946653D+02  6.0285719D-09    1 0.70 1.00
  26   5000  0      8     39  3  4.9946653D+02  2.7342832D-07    0 0.80 1.00
  26   5000  0      8     40  3  4.9946653D+02  5.1160135D-07    0 0.90 1.00
  26   5000  0     10     38  3  4.9946653D+02  3.4316887D-07    1 1.00 1.00
  27   5000  0    547    989  2  4.2213483D-11  9.0223258D-07   20 0.10 1.00
  27   5000  0    587   1098  2  3.4300418D-11  8.1191942D-07   21 0.20 1.00
  27   5000  0    609   1121  2  1.2695937D-11  8.6084403D-07   22 0.30 1.00
  27   5000  0    502    911  2  3.1365668D-11  9.1050530D-07   18 0.40 1.00
  27   5000  0    476    861  2  3.1370669D-11  8.4320363D-07   17 0.50 1.00
  27   5000  0    480    879  2  2.3019779D-11  9.5202035D-07   18 0.60 1.00
  27   5000  0    512    939  2  1.0079483D-11  9.7525861D-07   18 0.70 1.00
  27   5000  0    462    844  2  1.8669132D-11  8.2356463D-07   17 0.80 1.00
  27   5000  0    593   1062  2  9.6075820D-13  9.2722779D-07   21 0.90 1.00
  27   5000  0    463    822  2  4.6602964D-11  9.1904080D-07   17 1.00 1.00
  27   5000  0    480    883  3  5.2293457D-11  9.9096740D-07   17 0.10 1.00
  27   5000  0    437    781  3  8.2481849D-12  7.6630614D-07   16 0.20 1.00
  27   5000  0    496    899  3  1.6460320D-11  9.6592841D-07   18 0.30 1.00
  27   5000  0    501    928  3  2.7064482D-11  9.3145444D-07   18 0.40 1.00
  27   5000  0    557   1045  3  3.6094607D-11  9.9436459D-07   21 0.50 1.00
  27   5000  0    462    845  3  2.5617431D-11  8.7429222D-07   16 0.60 1.00
  27   5000  0    452    842  3  3.9977285D-11  9.7429743D-07   17 0.70 1.00
  27   5000  0    608   1133  3  3.1103012D-11  7.7156661D-07   22 0.80 1.00
  27   5000  0    498    926  3  2.8059686D-11  8.5685745D-07   18 0.90 1.00
  27   5000  0    456    843  3  3.8502186D-11  9.7631455D-07   16 1.00 1.00
  28   5000  0     41     83  2  3.5663413D-15  3.9104974D-08    1 0.10 1.00
  28   5000  0     54    104  2  1.6464671D-10  8.9383933D-07    2 0.20 1.00
  28   5000  0     41     83  2  1.2769233D-09  9.1708682D-07    1 0.30 1.00
  28   5000  0     50    102  2  2.1500281D-11  2.9975750D-07    2 0.40 1.00
  28   5000  0     36     74  2  5.0548705D-12  4.9565150D-07    1 0.50 1.00
  28   5000  0     48     95  2  4.5447230D-14  2.2113152D-07    1 0.60 1.00
  28   5000  0     39     79  2  4.1104126D-13  4.0780239D-08    2 0.70 1.00
  28   5000  0     70    130  2  4.7931357D-13  6.9560338D-07    2 0.80 1.00
  28   5000  0     59    118  2  4.2867721D-12  7.8010056D-07    2 0.90 1.00
  28   5000  0     62    118  2  1.4574632D-12  9.0240095D-07    2 1.00 1.00
  28   5000  0     48     95  3  7.7429268D-10  7.4629320D-07    2 0.10 1.00
  28   5000  0     52    105  3  3.3123940D-14  3.9168236D-09    2 0.20 1.00
  28   5000  0     60    113  3  1.5495417D-13  8.1659877D-08    2 0.30 1.00
  28   5000  0     40     84  3  4.7820346D-14  1.0168510D-08    1 0.40 1.00
  28   5000  0     32     67  3  1.8378577D-10  9.0237211D-07    1 0.50 1.00
  28   5000  0     61    121  3  2.3760391D-10  9.1378431D-07    3 0.60 1.00
  28   5000  0     46     91  3  3.1262343D-13  1.2235344D-08    1 0.70 1.00
  28   5000  0     43     83  3  2.3687263D-11  8.9992001D-07    2 0.80 1.00
  28   5000  0     41     84  3  2.5080018D-14  4.4181075D-09    1 0.90 1.00
  28   5000  0     58    110  3  1.4974584D-09  8.6231302D-07    2 1.00 1.00
  29   5000  0     67    150  2  2.9377583D-11  4.1004641D-08    3 0.10 1.00
  29   5000  0     56    121  2  1.0520459D-11  8.3287089D-08    1 0.20 1.00
  29   5000  0     56    126  2  5.0723784D-13  9.3632048D-07    2 0.30 1.00
  29   5000  0     54    128  2  1.4711308D-15  2.9444891D-10    2 0.40 1.00
  29   5000  0     58    139  2  3.5042932D-14  3.7061141D-07    2 0.50 1.00
  29   5000  0     59    127  2  2.6466378D-15  4.3200998D-10    2 0.60 1.00
  29   5000  0     53    116  2  4.4305478D-13  6.8358154D-09    2 0.70 1.00
  29   5000  0     57    124  2  2.3310445D-11  7.2844964D-08    2 0.80 1.00
  29   5000  0     61    127  2  2.1770906D-12  2.7199858D-07    2 0.90 1.00
  29   5000  0     56    111  2  8.8789712D-10  2.2531823D-07    2 1.00 1.00
  29   5000  0     62    127  3  1.2013842D-12  1.1585367D-08    2 0.10 1.00
  29   5000  0     56    118  3  1.9530360D-13  3.2889602D-09    2 0.20 1.00
  29   5000  0     61    120  3  4.6287727D-19  4.5474735D-12    2 0.30 1.00
  29   5000  0     64    140  3  7.0567825D-15  6.2641448D-10    2 0.40 1.00
  29   5000  0     59    127  3  3.8097217D-13  8.5845570D-09    2 0.50 1.00
  29   5000  0     61    125  3  3.3474062D-10  1.3875593D-07    2 0.60 1.00
  29   5000  0     64    136  3  5.9094214D-10  1.9161235D-07    2 0.70 1.00
  29   5000  0     57    122  3  2.7388289D-17  1.0468852D-08    2 0.80 1.00
  29   5000  0     61    128  3  6.2165728D-14  4.9868254D-07    2 0.90 1.00
  29   5000  0     52    124  3  1.9089224D-12  4.5118136D-07    1 1.00 1.00
  30   5000  0    937   1220  2 -9.9999999D-05  9.9986975D-07   26 0.10 1.00
  30   5000  0   1023   1306  2 -1.0000000D-04  9.9004334D-07   29 0.20 1.00
  30   5000  0    988   1264  2 -1.0000000D-04  9.8742340D-07   27 0.30 1.00
  30   5000  0    880   1140  2 -1.0000000D-04  8.6511877D-07   24 0.40 1.00
  30   5000  0    974   1265  2 -9.9999999D-05  9.9435502D-07   26 0.50 1.00
  30   5000  0   1006   1293  2 -1.0000000D-04  9.7077920D-07   28 0.60 1.00
  30   5000  0    784   1013  2 -1.0000000D-04  9.6220201D-07   21 0.70 1.00
  30   5000  0    813   1031  2 -1.0000000D-04  9.7091332D-07   22 0.80 1.00
  30   5000  0    750    974  2 -9.9999999D-05  9.9681395D-07   22 0.90 1.00
  30   5000  0   1050   1340  2 -1.0000000D-04  9.1813702D-07   29 1.00 1.00
  30   5000  0    919   1203  3 -1.0000000D-04  9.9645514D-07   25 0.10 1.00
  30   5000  0    906   1177  3 -9.9999999D-05  9.8354105D-07   24 0.20 1.00
  30   5000  0    876   1138  3 -1.0000000D-04  9.3181881D-07   24 0.30 1.00
  30   5000  0    906   1173  3 -1.0000000D-04  9.9065051D-07   24 0.40 1.00
  30   5000  0    878   1136  3 -1.0000000D-04  9.0278493D-07   23 0.50 1.00
  30   5000  0    969   1238  3 -1.0000000D-04  9.7430452D-07   26 0.60 1.00
  30   5000  0    909   1158  3 -1.0000000D-04  7.0594829D-07   25 0.70 1.00
  30   5000  0    801   1016  3 -9.9999999D-05  9.8674124D-07   22 0.80 1.00
  30   5000  0    969   1256  3 -1.0000000D-04  9.3078889D-07   26 0.90 1.00
  30   5000  0    805   1024  3 -1.0000000D-04  9.6771949D-07   22 1.00 1.00
  31   5000  0   6259 209811  2  1.9990001D+04  9.2599281D-07 1928 0.10 1.00
  31   5000  0     17     55  2  1.9990001D+04  3.4663282D-07    1 0.20 1.00
  31   5000  0     19     78  2  1.9990001D+04  1.3974481D-07    1 0.30 1.00
  31   5000  0     39    533  2  1.9990001D+04  5.6608621D-07    5 0.40 1.00
  31   5000  0     24    219  2  1.9990001D+04  8.9263735D-07    3 0.50 1.00
  31   5000  0     20    169  2  1.9990001D+04  7.7852993D-07    2 0.60 1.00
  31   5000  0     29    328  2  1.9990001D+04  9.8280211D-07    3 0.70 1.00
  31   5000  0     49   1116  2  1.9990001D+04  9.9335164D-07   10 0.80 1.00
  31   5000  0     13     57  2  1.9990001D+04  7.5390439D-07    1 0.90 1.00
  31   5000  0     14     50  2  1.9990001D+04  7.4308392D-07    1 1.00 1.00
  31   5000  0   9328 313075  3  1.9990001D+04  5.5740182D-07 2906 0.10 1.00
  31   5000  0     30    570  3  1.9990001D+04  3.3667952D-07    6 0.20 1.00
  31   5000  0     21    287  3  1.9990001D+04  5.7638169D-07    3 0.30 1.00
  31   5000  0     13    121  3  1.9990001D+04  9.9535232D-07    1 0.40 1.00
  31   5000  0     18     78  3  1.9990001D+04  2.5484401D-07    1 0.50 1.00
  31   5000  0     12     48  3  1.9990001D+04  2.9946089D-07    1 0.60 1.00
  31   5000  0     18     66  3  1.9990001D+04  1.2570843D-07    1 0.70 1.00
  31   5000  0   1969  65745  3  1.9990001D+04  3.9202408D-07  598 0.80 1.00
  31   5000  0   3738 125079  3  1.9990001D+04  9.9999879D-07 1138 0.90 1.00
  31   5000  0     12     80  3  1.9990001D+04  6.4782638D-08    1 1.00 1.00
  32   5000  0     27     86  2  2.0823472D-15  2.7565079D-08    3 0.10 1.00
  32   5000  0     25     78  2  8.8599363D-19  3.9108272D-10    3 0.20 1.00
  32   5000  0     28     79  2  1.5582168D-21  1.1084467D-10    2 0.30 1.00
  32   5000  0     29     85  2  1.9557392D-17  1.6634260D-07    3 0.40 1.00
  32   5000  0     26     82  2  1.7085030D-16  7.3612227D-09    3 0.50 1.00
  32   5000  0     30     80  2  4.3376271D-21  6.3664629D-11    3 0.60 1.00
  32   5000  0     27     82  2  7.5247096D-18  9.8648911D-08    2 0.70 1.00
  32   5000  0     28     81  2  2.2937114D-16  6.0575303D-07    3 0.80 1.00
  32   5000  0     31     89  2  4.0618553D-18  5.3458393D-08    3 0.90 1.00
  32   5000  0     30     83  2  6.8465764D-19  5.1545612D-09    3 1.00 1.00
  32   5000  0     15     55  3  8.0017616D-20  1.0714984D-09    2 0.10 1.00
  32   5000  0     17     54  3  3.7181484D-20  3.6067149D-09    1 0.20 1.00
  32   5000  0     14     56  3  1.8681282D-19  1.6715944D-08    1 0.30 1.00
  32   5000  0     15     56  3  1.9128052D-17  7.0809847D-09    2 0.40 1.00
  32   5000  0     12     53  3  6.3296832D-19  1.1186785D-09    2 0.50 1.00
  32   5000  0     33     95  3  6.0517407D-19  3.0535148D-08    3 0.60 1.00
  32   5000  0     18     66  3  2.6784182D-17  1.9689310D-07    2 0.70 1.00
  32   5000  0     22     68  3  7.2906420D-17  6.8069994D-09    2 0.80 1.00
  32   5000  0     24     74  3  2.4454530D-14  5.8910814D-08    3 0.90 1.00
  32   5000  0     22     77  3  4.7033037D-17  9.7626867D-08    2 1.00 1.00
  33   5000  0   1039   1339  2 -1.0000250D+00  9.9492395D-07   29 0.10 1.00
  33   5000  0   1075   1379  2 -1.0000250D+00  9.9894066D-07   29 0.20 1.00
  33   5000  0    968   1243  2 -1.0000250D+00  9.5321155D-07   26 0.30 1.00
  33   5000  0   1007   1293  2 -1.0000250D+00  9.9510924D-07   27 0.40 1.00
  33   5000  0    968   1251  2 -1.0000250D+00  9.1913310D-07   27 0.50 1.00
  33   5000  0   1087   1409  2 -1.0000250D+00  8.5284050D-07   30 0.60 1.00
  33   5000  0   1086   1402  2 -1.0000250D+00  9.2076972D-07   29 0.70 1.00
  33   5000  0    994   1289  2 -1.0000250D+00  9.1967151D-07   27 0.80 1.00
  33   5000  0   1172   1521  2 -1.0000250D+00  9.4620480D-07   33 0.90 1.00
  33   5000  0   1069   1402  2 -1.0000250D+00  9.3195339D-07   29 1.00 1.00
  33   5000  0    908   1161  3 -1.0000250D+00  9.8998149D-07   25 0.10 1.00
  33   5000  0   1002   1296  3 -1.0000250D+00  4.8904656D-07   27 0.20 1.00
  33   5000  0    933   1207  3 -1.0000250D+00  9.9894555D-07   25 0.30 1.00
  33   5000  0   1018   1314  3 -1.0000250D+00  9.9841077D-07   28 0.40 1.00
  33   5000  0   1223   1562  3 -1.0000250D+00  9.7932145D-07   33 0.50 1.00
  33   5000  0   1059   1385  3 -1.0000250D+00  8.6727745D-07   29 0.60 1.00
  33   5000  0    963   1253  3 -1.0000250D+00  7.6952229D-07   26 0.70 1.00
  33   5000  0   1028   1327  3 -1.0000250D+00  9.4525070D-07   28 0.80 1.00
  33   5000  0    816   1044  3 -1.0000250D+00  9.8290779D-07   22 0.90 1.00
